hs_link,hs_name,hs_city,hs_state,player_link,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93bbbfb5,Banks,Birmingham,AL,/players/S/SidlJi00.htm,Jimmy Sidle,RB,ATL,1966,1966
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/M/MoorRa21.htm,Rashad Moore,DT,"SEA,NYJ,NWE",2003,2007
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/K/KentJo00.htm,Joey Kent,WR,TEN,1997,1999
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/W/WillJa28.htm,James Willis,LB,"GNB,PHI,SEA",1993,1999
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/M/MartCh21.htm,Chris Martin ,LB,"NOR,MIN,KAN,RAM",1983,1994
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/H/HumpDo20.htm,Donnie Humphrey,NT-DE,GNB,1984,1986
high_schools.cgi?id=93b91577,J.O. Johnson,Huntsville,AL,/players/B/BattRa20.htm,Ralph Battle,DB,CIN,1984,1984
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/S/SlauT.20.htm,T.J. Slaughter,LB,"JAX,GNB,BAL,NOR,SFO",2000,2006
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/A/ArmsTr00.htm,Trace Armstrong ,DE,"CHI,MIA,OAK",1989,2003
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/H/HopkWe00.htm,Wes Hopkins,DB,PHI,1983,1993
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/B/BankTo01.htm,Tom Banks,C-G,STL,1971,1980
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/S/SullPa00.htm,Pat Sullivan ,QB,ATL,1972,1975
high_schools.cgi?id=93b89be0,John Carroll,Birmingham,AL,/players/M/McGeJo20.htm,John McGeever,DB,"DEN,MIA",1962,1966
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/T/TartJa00.htm,Jaquiski Tartt,SS,SFO,2015,2020
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/W/WardJi01.htm,Jimmie Ward,SS,SFO,2014,2020
<<<<<<< HEAD
=======
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/J/JohnJ.00.htm,J.J. Johnson,RB,MIA,1999,2001
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/R/RobiFr23.htm,Freddie Robinson,DB,IND,1987,1988
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/W/WatsLo20.htm,Louis Watson,WR,CLE,1987,1987
high_schools.cgi?id=93bd88a7,Davidson,Mobile,AL,/players/T/ToddRi00.htm,Richard Todd,QB,"NYJ,NOR",1976,1985
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/J/JoneDo02.htm,Don Jones,SS,"MIA,NWE,CLE,NOR,HOU",2013,2016
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/P/PearKa20.htm,Kalvin Pearson,DB,"CLE,TAM,DET",2002,2009
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/L/LangAn20.htm,Antonio Langham,DB,"CLE,BAL,SFO,NWE",1994,2000
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/G/GoodCh20.htm,Chris Goode,DB,IND,1987,1993
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/G/GoodKe00.htm,Kerry Goode,RB,"TAM,MIA",1988,1989
high_schools.cgi?id=93bc5c38,Hazlewood,Town Creek,AL,/players/M/ManlJa20.htm,Jack Manley,LB-C,SFO,1953,1953
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/P/PaynDa00.htm,Daron Payne ,DT,WAS,2018,2020
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/R/RashSa20.htm,Saleem Rasheed,LB,SFO,2002,2005
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/G/gowinbri01.htm,Brian Gowins,K,CHI,1999,1999
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/T/TambBe20.htm,Ben Tamburello,G-C,PHI,1987,1990
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/A/AtkiGe21.htm,George Atkins,G,DET,1955,1955
high_schools.cgi?id=93b8aba8,Shades Valley,Birmingham,AL,/players/M/McCoJo20.htm,Joel McCoy,TB,DET,1946,1946
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/F/FairNi00.htm,Nick Fairley,DT,"DET,STL,NOR",2011,2016
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/R/RussJa00.htm,JaMarcus Russell ,QB,OAK,2007,2009
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/J/JameJe21.htm,Jesse James,C,STL,1995,1996
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/R/RichGr21.htm,Greg Richardson ,WR,"MIN,TAM",1987,1988
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/C/CastRi00.htm,Rich Caster,TE-WR,"NYJ,HOU,NOR,WAS",1970,1982
high_schools.cgi?id=93ba9d6a,Lillie B. Williamson,Mobile,AL,/players/G/GarrLe21.htm,Leon Garror ,DB,BUF,1972,1973
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,/players/D/DarbKe00.htm,Kenneth Darby,RB,"TAM,STL",2007,2010
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,/players/R/RobiRa99.htm,Ramzee Robinson,DB,"DET,CLE,PHI",2007,2009
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,/players/S/SchrAd20.htm,Adam Schreiber,G-C,"SEA,NOR,PHI,NYJ,MIN,NYG,ATL",1984,1999
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,/players/J/JohnHo21.htm,Hoss Johnson,T,TAM,1987,1987
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,/players/M/MattBo00.htm,Bo Matthews,RB,"SDG,NYG,MIA",1974,1981
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,/players/W/WoodRo21.htm,Robert Woods,T-G,"NYJ,NOR",1973,1980
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,/players/W/WoodLa20.htm,Larry Woods,DT,"DET,MIA,NYJ,SEA",1971,1976
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,/players/H/HillHa00.htm,Harlon Hill,E-DB,"CHI,DET,PIT",1954,1962
<<<<<<< HEAD
=======
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,/players/C/CoopKe20.htm,Ken Cooper,G,BCL,1949,1950
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,/players/C/CoopNo20.htm,Norm Cooper,C-LB,BKN,1937,1938
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,/players/H/HowaJo00.htm,Jordan Howard,RB,"CHI,PHI,MIA",2016,2020
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,/players/J/JarvCu20.htm,Curt Jarvis,NT-DE-DT,TAM,1987,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,/players/M/MickJo21.htm,Joe Mickles,RB,"WAS,SDG",1989,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,/players/W/WyatWi20.htm,Willie Wyatt,NT,TAM,1990,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,/players/P/ParkJe23.htm,Jeff Parks,TE,"HOU,TAM",1986,1988
high_schools.cgi?id=93b8cb1b,Enterprise,Enterprise,AL,/players/B/BarnT.00.htm,T.J. Barnes,DT,"NYJ,BUF,KAN",2014,2016
high_schools.cgi?id=93b8cb1b,Enterprise,Enterprise,AL,/players/M/McClJi20.htm,Jimmy McClain,LB,"HOU,JAX",2002,2004
high_schools.cgi?id=93b8cb1b,Enterprise,Enterprise,AL,/players/S/SmitCe00.htm,Cedric Smith,FB,"MIN,NOR,WAS,ARI",1990,1997
high_schools.cgi?id=93b8cb1b,Enterprise,Enterprise,AL,/players/B/BailTh20.htm,Thomas Bailey,WR,CIN,1995,1995
high_schools.cgi?id=93b8cb1b,Enterprise,Enterprise,AL,/players/N/nittmbjo01.htm,Bjorn Nittmo,K,NYG,1989,1989
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,/players/B/BaldJo99.htm,Johnny Baldwin,LB,KAN,2007,2007
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,/players/B/BoykMc99.htm,McKinley Boykin,DT,NOR,2007,2007
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,/players/C/ClinJa20.htm,Jackie Cline,DE-NT,"MIA,PIT,DET",1987,1990
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,/players/J/JackBo00.htm,Bo Jackson,RB,RAI,1987,1990
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,/players/M/MasoLa00.htm,Larry Mason,RB,"CLE,GNB",1987,1988
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,/players/M/MoslC.00.htm,C.J. Mosley,ILB,"BAL,NYJ",2014,2019
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,/players/P/PruiEt20.htm,Etric Pruitt,DB,"ATL,SEA",2004,2005
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,/players/D/DixoHa00.htm,Hanford Dixon,DB,CLE,1981,1989
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,/players/B/BoltSc20.htm,Scott Bolton,WR,GNB,1988,1988
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,/players/A/AlstLy20.htm,Lyneal Alston,WR,PIT,1987,1987
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,/players/M/MiddRo00.htm,Ron Middleton,TE,"ATL,WAS,CLE,RAM,SDG",1986,1995
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,/players/M/McNeDo20.htm,Don McNeal,DB,MIA,1980,1989
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,/players/W/WillMi01.htm,Michael Williams,RB,"PHI,ATL",1983,1987
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,/players/W/WhitTa20.htm,Tarzan White,G,"NYG,CRD",1937,1945
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,/players/H/HarrMa24.htm,Max Harrison,E,NYG,1940,1940
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,/players/A/AlexKw00.htm,Kwon Alexander,OLB,"TAM,SFO,NOR",2015,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,/players/D/DaviTa00.htm,Tae Davis,LB,"NYG,CLE",2018,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,/players/M/McCaBo01.htm,Bobby McCain,CB,MIA,2015,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,/players/T/ThomRo05.htm,Roc Thomas,RB,MIN,2018,2018
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,/players/E/ElstTr01.htm,Trae Elston,DB,"BUF,PHI",2017,2017
<<<<<<< HEAD
=======
high_schools.cgi?id=93be8ebe,Tuscaloosa Co.,Northport,AL,/players/S/ScarBo01.htm,Bo Scarbrough,RB,"DET,SEA",2019,2020
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93be8ebe,Tuscaloosa Co.,Northport,AL,/players/M/McClLe00.htm,Le'Ron McClain,RB,"BAL,KAN,SDG",2007,2013
high_schools.cgi?id=93be8ebe,Tuscaloosa Co.,Northport,AL,/players/R/RoyaAn20.htm,Andre Royal,LB,"CAR,IND",1995,1999
high_schools.cgi?id=93be8ebe,Tuscaloosa Co.,Northport,AL,/players/N/NeigBi00.htm,Billy Neighbors,G,"BOS,MIA",1962,1969
high_schools.cgi?id=93be8ebe,Tuscaloosa Co.,Northport,AL,/players/D/DealRu20.htm,Rufus Deal,B,WAS,1942,1942
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,/players/L/LaceDe00.htm,Deon Lacey,LB,"BUF,MIA",2017,2020
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,/players/W/WinsJa00.htm,Jameis Winston,QB,"TAM,NOR",2015,2020
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,/players/S/SaxtWe01.htm,Wes Saxton,TE,NYJ,2015,2015
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,/players/W/WilsBu00.htm,Butch Wilson,TE,"BAL,NYG",1963,1969
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,/players/C/CochRe20.htm,Red Cochran,CB-FB-HB,CRD,1947,1949
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,/players/K/KirkDr00.htm,Dre Kirkpatrick,CB,"CIN,ARI",2012,2020
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,/players/H/HarrAl00.htm,Alonzo Harris,RB,GNB,2015,2015
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,/players/P/PearAa20.htm,Aaron Pearson,LB,KAN,1986,1988
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,/players/K/KeelRe20.htm,Rex Keeling,P,CIN,1968,1968
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,/players/W/WatfJe20.htm,Jerry Watford,G-E-DE,CRD,1953,1954
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,/players/J/JohnTi21.htm,Tim Johnson,LB,"BAL,OAK",2001,2006
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,/players/M/McKeKe01.htm,Keith McKeller,TE-WR,BUF,1987,1993
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,/players/B/BoneWa20.htm,Warren Bone,DE,GNB,1987,1987
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,/players/T/TolbJi20.htm,Jim Tolbert,DB,"SDG,HOU,STL",1966,1976
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,/players/H/HolmTo20.htm,Tony Holm,B,"PRV,PRT,CRD,PIT",1930,1933
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,/players/G/GoodAh00.htm,Ahmad Gooden,DE,DEN,2019,2019
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,/players/B/BleiTo20.htm,Tom Bleick,DB,"BAL,ATL",1966,1967
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,/players/S/SorrHe20.htm,Henry Sorrell,LB,DEN,1967,1967
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,/players/T/TollTo20.htm,Tommy Tolleson ,WR,ATL,1966,1966
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,/players/H/HoweEa20.htm,Earl Howell ,HB,LAD,1949,1949
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,/players/B/BennEa00.htm,Earl Bennett,WR,CHI,2008,2013
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,/players/D/DaviPe21.htm,Pernell Davis ,DT,PHI,1999,1999
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,/players/M/McNeTr00.htm,Travis McNeal,TE,"SEA,RAM",1989,1993
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,/players/B/BennRo20.htm,Roy Bennett,DB,SDG,1988,1989
<<<<<<< HEAD
=======
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,/players/C/CookTe20.htm,Ted Cook,E-DB,"DET,GNB",1947,1950
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,/players/R/RyanDe20.htm,DeMeco Ryans,LB,"HOU,PHI",2006,2015
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,/players/R/RhodKe20.htm,Kerry Rhodes,DB,"NYJ,ARI",2005,2012
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,/players/C/CochEa20.htm,Earl Cochran,DE,HOU,2006,2008
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,/players/H/HentAn20.htm,Anthony Henton,LB,PIT,1986,1988
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,/players/M/McCaRe00.htm,Reese McCall,TE,"BAL,DET",1978,1985
<<<<<<< HEAD
=======
high_schools.cgi?id=93bbf814,Foley,Foley,AL,/players/F/FlukDJ00.htm,D.J. Fluker,OT,"SDG,NYG,SEA,BAL",2013,2020
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bbf814,Foley,Foley,AL,/players/J/JoneJu02.htm,Julio Jones ,WR,ATL,2011,2020
high_schools.cgi?id=93bbf814,Foley,Foley,AL,/players/A/AndeJu01.htm,Justin Anderson,LB,"MIN,NYG",2014,2014
high_schools.cgi?id=93bbf814,Foley,Foley,AL,/players/L/LestRo01.htm,Robert Lester,S,CAR,2013,2014
high_schools.cgi?id=93bbf814,Foley,Foley,AL,/players/S/StabKe00.htm,Ken Stabler ,QB,"OAK,HOU,NOR",1970,1984
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,/players/G/GrigPe20.htm,Perry Griggs,WR,BAL,1977,1977
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,/players/H/HillDa21.htm,Dave Hill,T,KAN,1963,1974
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,/players/H/HuntBo00.htm,Bobby Hunt,DB,"DTX,KAN,CIN",1962,1969
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,/players/W/WoodDi00.htm,Dick Wood,QB,"DEN,SDG,NYJ,OAK,MIA",1962,1966
<<<<<<< HEAD
=======
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,/players/H/HerrHa20.htm,Hal Herring,LB-C,"BUF,CLE",1949,1952
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,/players/B/BennCo00.htm,Cornelius Bennett ,LB,"BUF,ATL,IND",1987,2000
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,/players/C/ChamCo20.htm,Corey Chamblin,DB,JAX,1999,1999
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,/players/M/MiddDa00.htm,Dave Middleton,E-HB-FL,"DET,MIN",1955,1961
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,/players/S/SteiRe20.htm,Rebel Steiner,DB,GNB,1950,1951
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,/players/B/BrowDa21.htm,Dave Brown,WB-FB-HB,NYG,1943,1947
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,/players/G/GreeT.00.htm,T.J. Green,FS,"IND,CAR,NOR,ATL",2016,2020
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,/players/H/HandJo20.htm,Jon Hand,DE,IND,1986,1994
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,/players/H/HyatFr00.htm,Fred Hyatt,WR,"STL,NOR,WAS",1968,1973
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,/players/L/LeonCe20.htm,Cecil Leonard ,DB,NYJ,1969,1970
<<<<<<< HEAD
=======
high_schools.cgi?id=93bbf7d9,McGill-Toolen Catholic,Mobile,AL,/players/F/FlukDJ00.htm,D.J. Fluker,OT,"SDG,NYG,SEA,BAL",2013,2020
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bbf7d9,McGill-Toolen Catholic,Mobile,AL,/players/S/SmitIt00.htm,Ito Smith,RB,ATL,2018,2020
high_schools.cgi?id=93bbf7d9,McGill-Toolen Catholic,Mobile,AL,/players/B/BurcJe00.htm,Jerry Burch,WR-P,OAK,1961,1961
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,/players/S/SamuCh00.htm,Chris Samuels,T,WAS,2000,2009
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,/players/A/AlexRa00.htm,Ray Alexander,WR,"DEN,DAL",1984,1989
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,/players/M/MorsSt20.htm,Steve Morse,RB,PIT,1985,1985
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,/players/F/FullMi20.htm,Mike Fuller,DB,"SDG,CIN",1975,1982
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,/players/S/ScotTr01.htm,Trenton Scott,T,"LAC,CAR",2018,2020
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,/players/R/RogeCh02.htm,Chester Rogers,WR,IND,2016,2019
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,/players/S/StewDa00.htm,Darian Stewart,DB,"STL,BAL,DEN,TAM",2010,2019
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,/players/H/HickDw20.htm,Dwone Hicks,RB,TEN,2003,2003
high_schools.cgi?id=93baf166,Walker,Jasper,AL,/players/C/ColeRo00.htm,Ronnie Coleman,RB,HOU,1974,1981
high_schools.cgi?id=93baf166,Walker,Jasper,AL,/players/P/PerrCl20.htm,Claude Perry ,T-G-E,"GNB,BKN",1927,1935
high_schools.cgi?id=93baf166,Walker,Jasper,AL,/players/J/JoneBr21.htm,Bruce Jones ,G,"GNB,TOR,BKN",1927,1934
high_schools.cgi?id=93baf166,Walker,Jasper,AL,/players/L/LollSl20.htm,Slick Lollar,B,GNB,1928,1928
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,/players/G/GilbWa00.htm,Wallace Gilberry ,DE,"KAN,CIN,DET",2008,2016
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,/players/M/MixxAn00.htm,Anthony Mix,WR,"NYG,WAS",2007,2007
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,/players/T/ThomMa22.htm,Marvin Thomas,DE,DET,1998,1998
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,/players/F/FrenEr20.htm,Ernest French,DB,PIT,1982,1982
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,/players/W/WillHa20.htm,Harry Williams,WR,"NYJ,HOU",2005,2007
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,/players/P/PalmDa00.htm,David Palmer,WR,MIN,1994,2000
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,/players/J/JordKe20.htm,Ken Jordan,LB,GNB,1987,1987
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,/players/S/SmitFr21.htm,Franky Smith,T,KAN,1980,1980
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,/players/H/HumpMa00.htm,Marlon Humphrey ,CB,BAL,2017,2020
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,/players/C/ChapJo00.htm,Josh Chapman,DT,IND,2012,2014
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,/players/W/WordJa99.htm,Jahi Word-Daniels,DB,DET,2009,2009
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,/players/J/JackCh00.htm,Chad Jackson,WR,"NWE,DEN",2006,2008
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,/players/S/SanbGa00.htm,Garrison Sanborn,C,"BUF,TAM,SFO",2009,2019
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,/players/H/HarpRo21.htm,Roman Harper,DB,"NOR,CAR",2006,2016
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,/players/W/WoodZa20.htm,Zac Woodfin,LB,BAL,2005,2005
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,/players/T/TurnKe00.htm,Kevin Turner,FB,"NWE,PHI",1992,1999
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,/players/R/ReedMa01.htm,Malik Reed,LB,DEN,2019,2020
<<<<<<< HEAD
=======
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,/players/J/JohnJ.00.htm,J.J. Johnson,RB,MIA,1999,2001
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,/players/W/WeekGe20.htm,George Weeks,DE,BKN,1944,1944
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,/players/K/KirkBo20.htm,Bo Kirkland,G,BKN,1935,1936
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,/players/W/WillCa02.htm,Cadillac Williams,RB,"TAM,STL",2005,2011
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,/players/B/BracM.20.htm,M.L. Brackett,DE-DT-LB,"CHI,NYG",1956,1958
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,/players/H/HillHa20.htm,Harold Hill,E,BKN,1938,1940
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,/players/T/TharCo20.htm,Corky Tharp,DB,NYT,1960,1960
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,/players/S/SaleEd20.htm,Ed Salem,DB-QB,WAS,1951,1951
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,/players/M/MancVa20.htm,Vaughn Mancha,C-LB,BOS,1948,1948
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,/players/B/BostLe20.htm,Lew Bostick,G-T,RAM,1939,1942
<<<<<<< HEAD
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,/players/J/JohnMa06.htm,Malcolm Johnson,FB,CLE,2015,2016
=======
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,/players/S/ScarBo01.htm,Bo Scarbrough,RB,"DET,SEA",2019,2020
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,/players/J/JohnMa06.htm,Malcolm Johnson,FB,CLE,2015,2016
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,/players/S/SunsVi00.htm,Vinnie Sunseri,SS,"NOR,SFO",2014,2016
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,/players/W/WillNi02.htm,Nick Williams,WR,"WAS,ATL,TEN,LAR",2013,2018
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,/players/J/JohnBr20.htm,Brandon Johnson ,LB,"ARI,CIN,PIT",2006,2012
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,/players/T/ThomBr21.htm,Bryan Thomas,DE,NYJ,2002,2012
high_schools.cgi?id=93bd7982,Opp,Opp,AL,/players/L/LogaJa20.htm,James Logan,LB,"CIN,HOU,SEA",1995,2000
high_schools.cgi?id=93bd7982,Opp,Opp,AL,/players/R/RogeLa20.htm,Lamar Rogers,DE,CIN,1991,1992
high_schools.cgi?id=93bd7982,Opp,Opp,AL,/players/J/JessTi20.htm,Tim Jessie,RB,WAS,1987,1987
high_schools.cgi?id=93bc900b,Spain Park,Hoover,AL,/players/J/JackMi01.htm,Michael Jackson,CB,"DET,NWE",2019,2020
high_schools.cgi?id=93bc900b,Spain Park,Hoover,AL,/players/M/MullNi00.htm,Nick Mullens ,QB,SFO,2018,2020
