hs_link,hs_name,hs_city,hs_state,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,Rex Keeling,P,CIN,1968,1968
high_schools.cgi?id=93bde2be,Gadsden City,Gadsden,AL,Jerry Watford,G-E-DE,CRD,1953,1954
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,Deon Lacey,LB,"BUF,MIA",2017,2020
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,Jameis Winston,QB,"TAM,NOR",2015,2020
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,Wes Saxton,TE,NYJ,2015,2015
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,Butch Wilson,TE,"BAL,NYG",1963,1969
high_schools.cgi?id=93bae2bb,Hueytown,Hueytown,AL,Red Cochran,CB-FB-HB,CRD,1947,1949
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,C.J. Mosley,ILB,"BAL,NYJ",2014,2019
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,Etric Pruitt,DB,"ATL,SEA",2004,2005
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,Hanford Dixon,DB,CLE,1981,1989
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,Scott Bolton,WR,GNB,1988,1988
high_schools.cgi?id=93b867a0,Theodore,Theodore,AL,Lyneal Alston,WR,PIT,1987,1987
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,Kwon Alexander,OLB,"TAM,SFO,NOR",2015,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,Tae Davis,LB,"NYG,CLE",2018,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,Bobby McCain,CB,MIA,2015,2020
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,Roc Thomas,RB,MIN,2018,2018
high_schools.cgi?id=f9dc4a93,Oxford,Oxford,AL,Trae Elston,DB,"BUF,PHI",2017,2017
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,DeMeco Ryans,LB,"HOU,PHI",2006,2015
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,Kerry Rhodes,DB,"NYJ,ARI",2005,2012
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,Earl Cochran,DE,HOU,2006,2008
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,Anthony Henton,LB,PIT,1986,1988
high_schools.cgi?id=93bae246,Jess Lanier,Bessemer,AL,Reese McCall,TE,"BAL,DET",1978,1985
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,Tim Johnson,LB,"BAL,OAK",2001,2006
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,Keith McKeller,TE-WR,BUF,1987,1993
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,Warren Bone,DE,GNB,1987,1987
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,Jim Tolbert,DB,"SDG,HOU,STL",1966,1976
high_schools.cgi?id=93b98f1d,Fairfield,Fairfield,AL,Tony Holm,B,"PRV,PRT,CRD,PIT",1930,1933
high_schools.cgi?id=93bbf814,Foley,Foley,AL,D.J. Fluker,OT,"SDG,NYG,SEA,BAL",2013,2020
high_schools.cgi?id=93bbf814,Foley,Foley,AL,Julio Jones ,WR,ATL,2011,2020
high_schools.cgi?id=93bbf814,Foley,Foley,AL,Justin Anderson,LB,"MIN,NYG",2014,2014
high_schools.cgi?id=93bbf814,Foley,Foley,AL,Robert Lester,S,CAR,2013,2014
high_schools.cgi?id=93bbf814,Foley,Foley,AL,Ken Stabler ,QB,"OAK,HOU,NOR",1970,1984
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,Ahmad Gooden,DE,DEN,2019,2019
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,Tom Bleick,DB,"BAL,ATL",1966,1967
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,Henry Sorrell,LB,DEN,1967,1967
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,Tommy Tolleson ,WR,ATL,1966,1966
high_schools.cgi?id=93b97d50,Talladega,Talladega,AL,Earl Howell ,HB,LAD,1949,1949
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,Perry Griggs,WR,BAL,1977,1977
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,Dave Hill,T,KAN,1963,1974
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,Bobby Hunt,DB,"DTX,KAN,CIN",1962,1969
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,Dick Wood,QB,"DEN,SDG,NYJ,OAK,MIA",1962,1966
high_schools.cgi?id=93bcfcfa,Lanett,Lanett,AL,Hal Herring,LB-C,"BUF,CLE",1949,1952
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,Earl Bennett,WR,CHI,2008,2013
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,Pernell Davis ,DT,PHI,1999,1999
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,Travis McNeal,TE,"SEA,RAM",1989,1993
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,Roy Bennett,DB,SDG,1988,1989
high_schools.cgi?id=93b9457d,West End,Birmingham,AL,Ted Cook,E-DB,"DET,GNB",1947,1950
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,Kenneth Darby,RB,"TAM,STL",2007,2010
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,Ramzee Robinson,DB,"DET,CLE,PHI",2007,2009
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,Adam Schreiber,G-C,"SEA,NOR,PHI,NYJ,MIN,NYG,ATL",1984,1999
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,Hoss Johnson,T,TAM,1987,1987
high_schools.cgi?id=93bb5b9e,S.R. Butler,Huntsville,AL,Bo Matthews,RB,"SDG,NYG,MIA",1974,1981
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,Robert Woods,T-G,"NYJ,NOR",1973,1980
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,Larry Woods,DT,"DET,MIA,NYJ,SEA",1971,1976
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,Harlon Hill,E-DB,"CHI,DET,PIT",1954,1962
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,Ken Cooper,G,BCL,1949,1950
high_schools.cgi?id=93bb1385,Lauderdale Co.,Rogersville,AL,Norm Cooper,C-LB,BKN,1937,1938
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,Jordan Howard,RB,"CHI,PHI,MIA",2016,2020
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,Curt Jarvis,NT-DE-DT,TAM,1987,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,Joe Mickles,RB,"WAS,SDG",1989,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,Willie Wyatt,NT,TAM,1990,1990
high_schools.cgi?id=93bd69af,Gardendale,Gardendale,AL,Jeff Parks,TE,"HOU,TAM",1986,1988
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,Johnny Baldwin,LB,KAN,2007,2007
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,McKinley Boykin,DT,NOR,2007,2007
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,Jackie Cline,DE-NT,"MIA,PIT,DET",1987,1990
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,Bo Jackson,RB,RAI,1987,1990
high_schools.cgi?id=93badba5,McAdory,McCalla,AL,Larry Mason,RB,"CLE,GNB",1987,1988
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,Cornelius Bennett ,LB,"BUF,ATL,IND",1987,2000
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,Corey Chamblin,DB,JAX,1999,1999
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,Dave Middleton,E-HB-FL,"DET,MIN",1955,1961
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,Rebel Steiner,DB,GNB,1950,1951
high_schools.cgi?id=93b944cb,Ensley,Birmingham,AL,Dave Brown,WB-FB-HB,NYG,1943,1947
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,Ron Middleton,TE,"ATL,WAS,CLE,RAM,SDG",1986,1995
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,Don McNeal,DB,MIA,1980,1989
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,Michael Williams,RB,"PHI,ATL",1983,1987
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,Tarzan White,G,"NYG,CRD",1937,1945
high_schools.cgi?id=93bcd2be,Escambia Co.,Atmore,AL,Max Harrison,E,NYG,1940,1940
high_schools.cgi?id=93baf166,Walker,Jasper,AL,Ronnie Coleman,RB,HOU,1974,1981
high_schools.cgi?id=93baf166,Walker,Jasper,AL,Claude Perry ,T-G-E,"GNB,BKN",1927,1935
high_schools.cgi?id=93baf166,Walker,Jasper,AL,Bruce Jones ,G,"GNB,TOR,BKN",1927,1934
high_schools.cgi?id=93baf166,Walker,Jasper,AL,Slick Lollar,B,GNB,1928,1928
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,Wallace Gilberry ,DE,"KAN,CIN,DET",2008,2016
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,Anthony Mix,WR,"NYG,WAS",2007,2007
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,Marvin Thomas,DE,DET,1998,1998
high_schools.cgi?id=93bc1334,Baldwin Co.,Bay Minette,AL,Ernest French,DB,PIT,1982,1982
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,Harry Williams,WR,"NYJ,HOU",2005,2007
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,David Palmer,WR,MIN,1994,2000
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,Ken Jordan,LB,GNB,1987,1987
high_schools.cgi?id=93bdb096,Jackson-Olin,Birmingham,AL,Franky Smith,T,KAN,1980,1980
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,Chris Samuels,T,WAS,2000,2009
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,Ray Alexander,WR,"DEN,DAL",1984,1989
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,Steve Morse,RB,PIT,1985,1985
high_schools.cgi?id=93b84e8f,John S. Shaw,Mobile,AL,Mike Fuller,DB,"SDG,CIN",1975,1982
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,Marlon Humphrey ,CB,BAL,2017,2020
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,Josh Chapman,DT,IND,2012,2014
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,Jahi Word-Daniels,DB,DET,2009,2009
high_schools.cgi?id=93baabde,Hoover,Hoover,AL,Chad Jackson,WR,"NWE,DEN",2006,2008
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,Garrison Sanborn,C,"BUF,TAM,SFO",2009,2019
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,Roman Harper,DB,"NOR,CAR",2006,2016
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,Zac Woodfin,LB,BAL,2005,2005
high_schools.cgi?id=93bcc4eb,Prattville,Prattville,AL,Kevin Turner,FB,"NWE,PHI",1992,1999
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,Malik Reed,LB,DEN,2019,2020
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,J.J. Johnson,RB,MIA,1999,2001
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,George Weeks,DE,BKN,1944,1944
high_schools.cgi?id=93bd886b,Dothan,Dothan,AL,Bo Kirkland,G,BKN,1935,1936
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,Cadillac Williams,RB,"TAM,STL",2005,2011
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,M.L. Brackett,DE-DT-LB,"CHI,NYG",1956,1958
high_schools.cgi?id=93c0d8fe,Etowah,Attalla,AL,Harold Hill,E,BKN,1938,1940
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,T.J. Green,FS,"IND,CAR,NOR,ATL",2016,2020
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,Jon Hand,DE,IND,1986,1994
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,Fred Hyatt,WR,"STL,NOR,WAS",1968,1973
high_schools.cgi?id=93bcb4b8,Sylacauga,Sylacauga,AL,Cecil Leonard ,DB,NYJ,1969,1970
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,Corky Tharp,DB,NYT,1960,1960
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,Ed Salem,DB-QB,WAS,1951,1951
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,Vaughn Mancha,C-LB,BOS,1948,1948
high_schools.cgi?id=93b9993b,Ramsey,Birmingham,AL,Lew Bostick,G-T,RAM,1939,1942
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,Trenton Scott,T,"LAC,CAR",2018,2020
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,Chester Rogers,WR,IND,2016,2019
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,Darian Stewart,DB,"STL,BAL,DEN,TAM",2010,2019
high_schools.cgi?id=93bd0309,Lee,Huntsville,AL,Dwone Hicks,RB,TEN,2003,2003
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,Bo Scarbrough,RB,"DET,SEA",2019,2020
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,Malcolm Johnson,FB,CLE,2015,2016
high_schools.cgi?id=407c0de4,Northridge,Tuscaloosa,AL,Vinnie Sunseri,SS,"NOR,SFO",2014,2016
high_schools.cgi?id=93bb32b5,Sulligent,Sulligent,AL,Rashad Johnson,DB,"ARI,TEN",2009,2016
high_schools.cgi?id=93bb32b5,Sulligent,Sulligent,AL,Joe Cribbs,RB,"BUF,SFO,IND,MIA",1980,1988
high_schools.cgi?id=93bb32b5,Sulligent,Sulligent,AL,Fred Moore,DT-DE,SDG,1964,1966
high_schools.cgi?id=93b8b0e6,T.R. Miller,Brewton,AL,Anthony Redmon,G,"ARI,CAR,ATL",1994,2000
high_schools.cgi?id=93b8b0e6,T.R. Miller,Brewton,AL,Walter Broughton,WR,BUF,1986,1988
high_schools.cgi?id=93b8b0e6,T.R. Miller,Brewton,AL,Dowe Aughtman,DT,DAL,1984,1984
high_schools.cgi?id=93bfa58d,Russellville,Russellville,AL,Arron Sears,G,TAM,2007,2008
high_schools.cgi?id=93bfa58d,Russellville,Russellville,AL,Billy Witt,DE,BUF,1987,1987
high_schools.cgi?id=93bfa58d,Russellville,Russellville,AL,Ray Richeson,G,CHH,1949,1949
high_schools.cgi?id=93bac3a1,Holt,Tuscaloosa,AL,Kendrick Clancy,DT,"PIT,NYG,ARI,NOR",2000,2009
high_schools.cgi?id=93bac3a1,Holt,Tuscaloosa,AL,Kerry Jenkins,G,"NYJ,TAM",1997,2003
high_schools.cgi?id=93bac3a1,Holt,Tuscaloosa,AL,Zefross Moss,T,"IND,DET,NWE",1989,1999
high_schools.cgi?id=93bdabfe,Central,Tuscaloosa,AL,Rakeem Nunez-Roches,DT,"KAN,TAM",2015,2020
high_schools.cgi?id=93bdabfe,Central,Tuscaloosa,AL,Lester Cotton ,G,OAK,2019,2019
high_schools.cgi?id=93bdabfe,Central,Tuscaloosa,AL,Terry Jones,TE,"BAL,SFO",2002,2005
high_schools.cgi?id=93b95dcd,Leeds,Leeds,AL,William Kirksey,LB,MIN,1990,1990
high_schools.cgi?id=93b95dcd,Leeds,Leeds,AL,Bobby Bethune,DB,SDG,1962,1962
high_schools.cgi?id=93b95dcd,Leeds,Leeds,AL,Bobby Thomason,QB,"RAM,GNB,PHI",1949,1957
high_schools.cgi?id=f9dc53eb,Vigor,Mobile,AL,Darius Philon,DT,"SDG,LAC",2015,2018
high_schools.cgi?id=f9dc53eb,Vigor,Mobile,AL,Jalston Fowler,FB,TEN,2015,2017
high_schools.cgi?id=f9dc53eb,Vigor,Mobile,AL,Jacoby Glenn,DB,CHI,2015,2016
high_schools.cgi?id=93bb5c14,Huffman,Birmingham,AL,Marcell Dareus,DT,"BUF,JAX",2011,2019
high_schools.cgi?id=93bb5c14,Huffman,Birmingham,AL,Andre Smith,T,"CIN,MIN,ARI",2009,2019
high_schools.cgi?id=93bb5c14,Huffman,Birmingham,AL,James Manley,DT,MIN,1996,1996
high_schools.cgi?id=93b90415,St. Paul's Episcopal,Mobile,AL,A.J. McCarron,QB,"CIN,OAK,HOU",2014,2020
high_schools.cgi?id=93b90415,St. Paul's Episcopal,Mobile,AL,Mark Barron,LB,"TAM,STL,LAR,PIT",2012,2019
high_schools.cgi?id=93b90415,St. Paul's Episcopal,Mobile,AL,Chevis Jackson,DB,"ATL,JAX",2008,2010
high_schools.cgi?id=93ba2e0a,A.H. Parker,Birmingham,AL,Olanda Truitt,WR,"MIN,WAS,OAK",1993,1997
high_schools.cgi?id=93ba2e0a,A.H. Parker,Birmingham,AL,Chris Woods,WR,"RAI,DEN",1987,1989
high_schools.cgi?id=93ba2e0a,A.H. Parker,Birmingham,AL,Buck Buchanan,DT,KAN,1963,1975
high_schools.cgi?id=93bd79f8,Booker T. Washington,Montgomery,AL,Manny Sistrunk,DT-DE,"WAS,PHI",1970,1979
high_schools.cgi?id=93bd79f8,Booker T. Washington,Montgomery,AL,Bobby Lee ,WR,"STL,ATL",1968,1969
high_schools.cgi?id=93bd79f8,Booker T. Washington,Montgomery,AL,Gene Jeter,LB,DEN,1965,1967
high_schools.cgi?id=93be4e49,Huntsville,Huntsville,AL,Nicholas Morrow,LB,"OAK,LVR",2017,2020
high_schools.cgi?id=93be4e49,Huntsville,Huntsville,AL,Benny Nelson,DB,HOU,1964,1964
high_schools.cgi?id=93be4e49,Huntsville,Huntsville,AL,Bobby Luna,DB,"SFO,PIT",1955,1959
high_schools.cgi?id=93bc75b5,Homewood,Homewood,AL,Ameer Abdullah,RB,"DET,MIN",2015,2020
high_schools.cgi?id=93bc75b5,Homewood,Homewood,AL,Evan Mathis,G,"CAR,CIN,MIA,PHI,DEN,ARI",2005,2016
high_schools.cgi?id=93bc75b5,Homewood,Homewood,AL,Chris Gray,G-C,"MIA,CHI,SEA",1993,2007
high_schools.cgi?id=93b9ec2e,Cullman,Cullman,AL,Wesley Britt,T,NWE,2006,2008
high_schools.cgi?id=93b9ec2e,Cullman,Cullman,AL,Les Kelley,LB,NOR,1967,1969
high_schools.cgi?id=93b9ec2e,Cullman,Cullman,AL,Wayne Trimble,DB,SFO,1967,1967
high_schools.cgi?id=93bfa552,Daleville,Daleville,AL,Brandon Burks,RB,NYJ,2016,2016
high_schools.cgi?id=93bfa552,Daleville,Daleville,AL,Tony Richardson ,FB,"KAN,MIN,NYJ",1995,2010
high_schools.cgi?id=93bfa552,Daleville,Daleville,AL,Shawn Stuckey,LB,NWE,1998,1998
high_schools.cgi?id=93baed46,Williamson,Mobile,AL,Matt McCants,T,"NYG,OAK,CHI",2012,2016
high_schools.cgi?id=93baed46,Williamson,Mobile,AL,Antonio Coleman,DE,BUF,2010,2011
high_schools.cgi?id=93baed46,Williamson,Mobile,AL,Tee Martin ,QB,"PIT,OAK",2001,2003
high_schools.cgi?id=93bc10ae,B.C. Rain,Mobile,AL,Rodney Hudson,OL,"KAN,OAK,LVR",2011,2020
high_schools.cgi?id=93bc10ae,B.C. Rain,Mobile,AL,Eddie Freeman ,DE,KAN,2002,2003
high_schools.cgi?id=93bc10ae,B.C. Rain,Mobile,AL,Henry Monroe ,DB,"GNB,PHI",1979,1979
high_schools.cgi?id=93bd2a5b,Choctaw Co.,Butler,AL,Brian Witherspoon,DB,"JAX,DET,NYG",2008,2010
high_schools.cgi?id=93bd2a5b,Choctaw Co.,Butler,AL,Kendrick Office,DE,BUF,2001,2002
high_schools.cgi?id=93bd2a5b,Choctaw Co.,Butler,AL,Thomas Hopkins,T,CLE,1983,1983
high_schools.cgi?id=93bda25d,Coffee,Florence,AL,Bob Poole,TE,"SFO,HOU",1964,1967
high_schools.cgi?id=93bda25d,Coffee,Florence,AL,Ralph Jones,E-DE,"DET,BCL",1946,1947
high_schools.cgi?id=93bda25d,Coffee,Florence,AL,Jim Jones,T-DB,DET,1946,1946
high_schools.cgi?id=93bb7994,Northview,Dothan,AL,Izell Reese,DB,"DAL,DEN,BUF",1998,2004
high_schools.cgi?id=93bb7994,Northview,Dothan,AL,Lawrence Dawsey,WR,"TAM,NYG,NOR",1991,1999
high_schools.cgi?id=93bb7994,Northview,Dothan,AL,Larry Roberts ,DE,SFO,1986,1993
high_schools.cgi?id=93ba6bb1,Athens,Athens,AL,Philip Rivers,QB,"SDG,LAC,IND",2004,2020
high_schools.cgi?id=93ba6bb1,Athens,Athens,AL,Andy Nelson,DB,"BAL,NYG",1957,1964
high_schools.cgi?id=93ba6bb1,Athens,Athens,AL,Tom Calvin ,HB,PIT,1952,1955
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,Nick Williams,WR,"WAS,ATL,TEN,LAR",2013,2018
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,Brandon Johnson ,LB,"ARI,CIN,PIT",2006,2012
high_schools.cgi?id=93bd8006,Minor,Adamsville,AL,Bryan Thomas,DE,NYJ,2002,2012
high_schools.cgi?id=93bd7982,Opp,Opp,AL,James Logan,LB,"CIN,HOU,SEA",1995,2000
high_schools.cgi?id=93bd7982,Opp,Opp,AL,Lamar Rogers,DE,CIN,1991,1992
high_schools.cgi?id=93bd7982,Opp,Opp,AL,Tim Jessie,RB,WAS,1987,1987
high_schools.cgi?id=93bc900b,Spain Park,Hoover,AL,Michael Jackson,CB,"DET,NWE",2019,2020
high_schools.cgi?id=93bc900b,Spain Park,Hoover,AL,Nick Mullens ,QB,SFO,2018,2020
high_schools.cgi?id=93bc900b,Spain Park,Hoover,AL,Tyler Grisham,WR,PIT,2009,2009
high_schools.cgi?id=93be4b07,Booker T. Washington,Tuskegee,AL,Frank Walker,DB,"NYG,GNB,BAL,MIN,DAL",2003,2011
high_schools.cgi?id=93be4b07,Booker T. Washington,Tuskegee,AL,Chad Lucas,WR,"GNB,TAM",2005,2007
high_schools.cgi?id=93be4b07,Booker T. Washington,Tuskegee,AL,Zeke Moore,DB,HOU,1967,1977
high_schools.cgi?id=93baf4a3,Sumter Co.,York,AL,Cordarro Law,DE,SDG,2014,2015
high_schools.cgi?id=93baf4a3,Sumter Co.,York,AL,Marko Mitchell ,WR,WAS,2009,2009
high_schools.cgi?id=93baf4a3,Sumter Co.,York,AL,Bobby Collins,TE,"BUF,GNB",1999,2001
high_schools.cgi?id=93bddc2e,Fairhope,Fairhope,AL,Leon Lett,DT-DE,"DAL,DEN",1991,2001
high_schools.cgi?id=93bddc2e,Fairhope,Fairhope,AL,David King,DB,"SDG,GNB",1985,1987
high_schools.cgi?id=93bddc2e,Fairhope,Fairhope,AL,Ben Rudolph ,DT-DE,NYJ,1981,1986
high_schools.cgi?id=93bc0fc3,Hillcrest,Evergreen,AL,Derrick Oden,LB,PHI,1993,1995
high_schools.cgi?id=93bc0fc3,Hillcrest,Evergreen,AL,Bob Meeks,C,DEN,1993,1993
high_schools.cgi?id=93bc0fc3,Hillcrest,Evergreen,AL,Wayne Frazier,C-LB,"SDG,HOU,KAN,BUF",1962,1967
high_schools.cgi?id=93b85d47,Muscle Shoals,Muscle Shoals,AL,Jason Allen,DB,"MIA,HOU,CIN",2006,2012
high_schools.cgi?id=93b85d47,Muscle Shoals,Muscle Shoals,AL,Jarius Hayes,TE,ARI,1996,1998
high_schools.cgi?id=93b85d47,Muscle Shoals,Muscle Shoals,AL,Dennis Homan,WR,"DAL,KAN",1968,1972
high_schools.cgi?id=93bf0c49,Colbert Co.,Leighton,AL,Dante Ellington,T,ARI,2005,2005
high_schools.cgi?id=93bf0c49,Colbert Co.,Leighton,AL,Ed West ,TE,"GNB,PHI,ATL",1984,1997
high_schools.cgi?id=93bf0c49,Colbert Co.,Leighton,AL,Ozzie Newsome,TE,CLE,1978,1990
high_schools.cgi?id=93bbb198,Carroll,Ozark,AL,Steve McLendon,DT,"PIT,NYJ,TAM",2010,2020
high_schools.cgi?id=93bbb198,Carroll,Ozark,AL,Larry Donnell,TE,NYG,2012,2016
high_schools.cgi?id=93bbb198,Carroll,Ozark,AL,Wilbur Jackson,RB,"SFO,WAS",1974,1982
high_schools.cgi?id=93ba9e76,Briarwood Christian,Birmingham,AL,Kalan Reed,CB,TEN,2016,2017
high_schools.cgi?id=93ba9e76,Briarwood Christian,Birmingham,AL,Tim Castille,RB,"ARI,KAN",2008,2010
high_schools.cgi?id=93ba9e76,Briarwood Christian,Birmingham,AL,Simeon Castille,DB,"CIN,SDG",2008,2009
high_schools.cgi?id=93bb9cc3,W.A. Berry,Birmingham,AL,Scott Dill,T-G-C,"PHO,TAM,MIN",1988,1997
high_schools.cgi?id=93bb9cc3,W.A. Berry,Birmingham,AL,Rob Selby,G-T,"PHI,ARI",1991,1997
high_schools.cgi?id=93bb9cc3,W.A. Berry,Birmingham,AL,Mike Kolen,LB,MIA,1970,1977
high_schools.cgi?id=93bd9ef9,Druid,Tuscaloosa,AL,Earl Jones,DB,ATL,1980,1983
high_schools.cgi?id=93bd9ef9,Druid,Tuscaloosa,AL,Dave Washington,LB-TE,"DEN,BUF,SFO,DET,NOR",1970,1980
high_schools.cgi?id=93bd9ef9,Druid,Tuscaloosa,AL,Speedy Duncan,DB,"SDG,WAS",1964,1974
high_schools.cgi?id=93bb62af,Clay-Chalkville,Pinson,AL,Quinton Dial,DE,"SFO,GNB",2013,2017
high_schools.cgi?id=93bb62af,Clay-Chalkville,Pinson,AL,A.J. Davis ,CB,NOR,2012,2014
high_schools.cgi?id=93bb62af,Clay-Chalkville,Pinson,AL,Darrin Reaves,RB,CAR,2014,2014
high_schools.cgi?id=93bd7edc,Greene Co.,Eutaw,AL,Bill Johnson ,P,NYG,1970,1970
high_schools.cgi?id=93bd7edc,Greene Co.,Eutaw,AL,Bill Lee ,T,"BKN,GNB",1935,1946
high_schools.cgi?id=93be6208,Bob Jones,Madison,AL,Reggie Ragland,ILB,"KAN,DET",2017,2020
high_schools.cgi?id=93be6208,Bob Jones,Madison,AL,Ralph Malone ,DE,CLE,1986,1986
high_schools.cgi?id=93b9f262,Demopolis,Demopolis,AL,Robbie Jones,LB,NYG,1984,1987
high_schools.cgi?id=93b9f262,Demopolis,Demopolis,AL,Tommy Brooker ,E-K,"DTX,KAN",1962,1966
high_schools.cgi?id=93bfc2ab,Florence,Florence,AL,Chandler Brewer ,T,LAR,2019,2019
high_schools.cgi?id=93bfc2ab,Florence,Florence,AL,Al Romine,DB-HB,"CHI,GNB,DEN,BOS",1955,1961
high_schools.cgi?id=93c0e74f,Mortimer Jordan,Morris,AL,Devlin Hodges ,QB,PIT,2019,2019
high_schools.cgi?id=93c0e74f,Mortimer Jordan,Morris,AL,Peter Tom Willis,QB,CHI,1990,1993
high_schools.cgi?id=93b9edc9,Jones Valley,Birmingham,AL,Joe Patton,T-G,WAS,1994,1998
high_schools.cgi?id=93b9edc9,Jones Valley,Birmingham,AL,Dieter Brock ,QB,RAM,1985,1985
high_schools.cgi?id=93bd4ae8,Southern Choctaw,Silas,AL,Spencer Johnson,DT,"MIN,BUF",2004,2012
